not enough args for isData
19-Oct-2021 12:05:38 CDT  Initiating request to open file file:B2G-RunIIAutumn18DRPremix-GEN-SIM-RECO.root
19-Oct-2021 12:05:39 CDT  Successfully opened file file:B2G-RunIIAutumn18DRPremix-GEN-SIM-RECO.root
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.650669
*** Element 0, type = 1
*** Element 0, pt = 0.650669
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 1.05442
*** Element 0, type = 4
*** Element 0, pt = 0.512041
*** Element 1, type = 1
*** Element 1, pt = 1.05442
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 1.11766
*** Element 0, type = 1
*** Element 0, pt = 1.11766
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 1.76901
*** Element 0, type = 4
*** Element 0, pt = 0.318773
*** Element 1, type = 1
*** Element 1, pt = 1.76901
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 1.00333
*** Element 0, type = 1
*** Element 0, pt = 1.00333
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.597501
*** Element 0, type = 1
*** Element 0, pt = 0.597501
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.7546
*** Element 0, type = 1
*** Element 0, pt = 0.7546
*** Element 1, type = 5
*** Element 1, pt = 1.54929
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 1.46298
*** Element 0, type = 5
*** Element 0, pt = 1.54929
*** Element 1, type = 1
*** Element 1, pt = 0.7546
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 1.24854
*** Element 0, type = 1
*** Element 0, pt = 1.24854
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 1.63069
*** Element 0, type = 1
*** Element 0, pt = 1.63069
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.834711
*** Element 0, type = 1
*** Element 0, pt = 0.834711
*** Element 1, type = 5
*** Element 1, pt = 0.0922635
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 0.0666079
*** Element 0, type = 5
*** Element 0, pt = 0.0657354
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.633648
*** Element 0, type = 1
*** Element 0, pt = 0.633648
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.768726
*** Element 0, type = 1
*** Element 0, pt = 0.768726
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 1.29507
*** Element 0, type = 1
*** Element 0, pt = 1.29507
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 1.29369
*** Element 0, type = 1
*** Element 0, pt = 1.29369
*** Element 1, type = 5
*** Element 1, pt = 0.916467
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.780449
*** Element 0, type = 1
*** Element 0, pt = 0.780449
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 1.68339
*** Element 0, type = 1
*** Element 0, pt = 1.68339
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.753204
*** Element 0, type = 1
*** Element 0, pt = 0.753204
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 5.79916
*** Element 0, type = 1
*** Element 0, pt = 5.79916
*** Element 1, type = 5
*** Element 1, pt = 1.47281
*** Element 2, type = 4
*** Element 2, pt = 1.13477
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.843107
*** Element 0, type = 1
*** Element 0, pt = 0.843107
*** Element 1, type = 5
*** Element 1, pt = 0.248844
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.395219
*** Element 0, type = 1
*** Element 0, pt = 0.395219
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.956685
*** Element 0, type = 1
*** Element 0, pt = 0.956685
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.504583
*** Element 0, type = 1
*** Element 0, pt = 0.504583
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.549026
*** Element 0, type = 1
*** Element 0, pt = 0.549026
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 1.04679
*** Element 0, type = 1
*** Element 0, pt = 1.04679
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.486478
*** Element 0, type = 1
*** Element 0, pt = 0.486478
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.559111
*** Element 0, type = 1
*** Element 0, pt = 0.559111
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 1.3408
*** Element 0, type = 1
*** Element 0, pt = 1.3408
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 22,	 pt = 0.461475
*** Element 0, type = 4
*** Element 0, pt = 0.364694
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 22,	 pt = 0.210509
*** Element 0, type = 4
*** Element 0, pt = 0.160943
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 22,	 pt = 1.28066
*** Element 0, type = 4
*** Element 0, pt = 1.08933
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 22,	 pt = 0.834366
*** Element 0, type = 4
*** Element 0, pt = 0.63781
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 22,	 pt = 0.330276
*** Element 0, type = 4
*** Element 0, pt = 0.252357
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 22,	 pt = 2.28236
*** Element 0, type = 4
*** Element 0, pt = 1.85699
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 2.13891
*** Element 0, type = 5
*** Element 0, pt = 1.23041
*** Element 1, type = 11
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.153603
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.066422
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.480077
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.158105
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.270846
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0332872
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.840072
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.103209
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.268617
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.601675
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.070628
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 1.46713
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.300273
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.391192
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0937922
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.954204
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.415061
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.584953
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.103473
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.1251
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0826719
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.186045
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0735602
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.171093
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.455661
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.235958
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.527543
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.445266
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.483801
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.501437
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.161526
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.493597
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.10082
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.257303
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.492367
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.888206
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.260809
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.483585
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.76512
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0943089
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0303131
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0657468
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 1.03129
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.871211
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0544744
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.126676
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0545433
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.183706
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0457306
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0983504
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0569728
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.760537
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.193754
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.873717
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.493352
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.125595
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.139919
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 1.35681
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.161169
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.113911
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.113782
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.231881
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.530845
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.171964
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.299567
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.663995
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.505645
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0500999
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.241097
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.121505
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 2.44652
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.142867
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.232429
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0398408
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.521029
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.144028
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.352755
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.169215
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.40031
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.103103
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0471388
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.263807
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0459003
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.0733167
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0944899
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.26981
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0830454
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.11694
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.206878
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0440087
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.526561
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0742095
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.126462
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.252661
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.380993
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0802624
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.371234
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.733931
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.925673
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.154292
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.113984
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.139857
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.163138
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.417857
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.194782
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0250376
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0738076
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0440875
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.531925
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.629585
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.639661
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0921995
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.144394
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.238554
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.406364
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.133488
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0379389
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0378545
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0779944
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.167548
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.068233
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.240269
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.042635
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.161553
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.327461
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.06038
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.46425
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.350495
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.147135
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.329856
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.192776
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0483372
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.143929
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.121603
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.363986
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.112489
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.855959
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.135707
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 2.28988
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.447657
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.405225
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 1.27511
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.309086
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.220981
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.252533
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0722351
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.381401
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.935176
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.16605
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0989149
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 1.6809
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.719002
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.158186
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.312016
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.255528
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0678035
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.42814
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.145628
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.117171
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.260791
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.156519
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.155689
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.111424
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0258914
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.235583
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.116424
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0581379
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0817693
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.331688
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.427314
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0406043
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.292137
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.0822434
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.29438
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.31709
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 2,	 pt = 0.100415
*** Element 0, type = 8
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 1,	 pt = 0.218098
*** Element 0, type = 8
*** Element 1, type = 9
--------------------------------------
------------- PF CAND ----------------
